,0
0,91659.35399999998
1,91655.012
2,91657.356
3,91654.014
4,91655.32800000001
5,91656.46399999999
6,91657.15799999998
7,91657.31399999998
8,91655.914
9,91656.518
10,91657.29
11,91658.52
12,91657.254
13,91657.11799999999
14,91657.16
15,91655.896
16,91657.74600000001
17,91659.52200000001
18,91658.69
19,91660.10599999999
20,91656.822
21,91657.90599999999
22,91657.23199999999
23,91657.202
24,91657.786
25,91656.058
26,91656.462
27,91656.75600000001
28,91656.95599999999
29,91657.706
30,91657.80600000001
31,91657.176
32,91658.09
33,91656.608
34,91656.316
35,91656.96999999999
36,91660.248
37,91657.612
38,91657.21399999999
39,91659.416
40,91656.148
41,91657.38
42,91656.69200000001
43,91656.864
44,91658.784
45,91656.946
46,91657.026
47,91656.16399999999
48,91656.24799999999
49,91659.01599999999
50,91657.52799999999
51,91656.65
52,91655.474
53,91657.92000000001
54,91657.75999999998
55,91655.94
56,91658.682
57,91657.49600000001
58,91658.704
59,91657.112
60,91657.29
61,91658.01199999999
62,91655.824
63,91657.57199999999
64,91657.116
65,91657.124
66,91658.80799999999
67,91659.15400000001
68,91656.902
69,91658.16999999998
70,91656.08
71,91655.124
72,91656.818
73,91657.75200000001
74,91657.072
75,91658.508
76,91657.13200000001
77,91657.63399999999
78,91656.58599999998
79,91655.976
80,91658.17
81,91659.032
82,91658.45800000001
83,91658.20999999999
84,91658.956
85,91656.24799999999
86,91658.784
87,91653.88600000001
88,91656.72799999997
89,91657.63999999998
90,91656.584
91,91657.13200000001
92,91657.736
93,91656.412
94,91658.494
95,91657.968
96,91657.936
97,91658.55799999999
98,91657.818
99,91657.402
100,91656.19200000001
101,91654.87599999999
102,91657.228
103,91655.912
104,91657.22
105,91657.546
106,91657.004
107,91657.818
108,91657.976
109,91658.618
110,91657.566
111,91657.02399999999
112,91656.05999999998
113,91657.30200000001
114,91659.264
115,91654.78199999999
116,91654.972
117,91656.3
118,91655.68399999998
119,91657.44999999998
120,91656.15200000002
121,91656.704
122,91656.072
123,91656.25399999999
124,91657.174
125,91657.60800000001
126,91655.62
127,91656.01199999999
128,91654.802
129,91658.144
130,91658.112
131,91657.05799999999
132,91656.586
133,91658.078
134,91656.49
135,91658.03799999999
136,91658.392
137,91658.656
138,91657.368
139,91657.98000000001
140,91658.20599999999
141,91657.564
142,91658.16
143,91656.732
144,91658.30999999998
145,91657.804
146,91657.80999999998
147,91657.38999999998
148,91657.78199999999
149,91658.052
150,91657.07
151,91657.538
152,91657.54999999999
153,91657.466
154,91657.622
155,91655.906
156,91656.094
157,91657.27399999999
158,91657.76599999999
159,91658.19200000001
160,91657.34400000001
161,91657.152
162,91657.166
163,91657.06999999999
164,91656.662
165,91657.332
166,91657.438
167,91656.86200000001
168,91656.61000000002
169,91656.328
170,91655.71
171,91658.63
172,91657.23999999999
173,91659.072
174,91657.082
175,91656.154
176,91657.43
177,91657.622
178,91658.23000000001
179,91657.91399999999
180,91656.528
181,91658.46600000001
182,91657.614
183,91658.368
184,91657.776
185,91656.13400000002
186,91656.19800000002
187,91657.622
188,91656.516
189,91655.15
190,91654.836
191,91655.88
192,91656.25999999998
193,91656.03600000001
194,91657.19600000001
195,91656.54400000002
196,91655.414
197,91657.10800000001
198,91656.276
199,91656.79600000002
200,91655.72400000002
201,91655.408
202,91655.916
203,91656.07800000001
204,91656.508
205,91655.72400000002
206,91655.402
207,91657.02000000002
208,91656.926
209,91654.92400000001
210,91655.55600000001
211,91656.438
212,91654.94000000002
213,91654.64800000002
214,91655.92000000001
215,91656.774
216,91658.46
217,91656.18600000002
218,91657.742
219,91655.486
220,91656.51999999999
221,91653.44000000002
222,91655.48800000001
223,91655.89800000002
224,91656.79600000003
225,91655.18200000002
226,91656.062
227,91655.76
228,91655.08200000002
229,91656.74600000001
230,91656.77800000002
231,91655.36399999999
232,91657.15800000002
233,91655.934
234,91658.888
235,91655.33000000002
236,91656.76000000001
237,91654.32200000001
238,91656.944
239,91655.03800000002
240,91654.736
241,91655.50000000001
242,91654.80600000001
