,0
339,91659.492
340,91660.22199999998
341,91659.86
342,91658.76
343,91660.74199999998
344,91659.96599999999
345,91660.09
346,91659.48599999999
347,91659.92599999999
348,91659.71199999998
349,91660.258
350,91659.39799999999
351,91659.938
352,91659.56599999999
353,91659.10199999998
354,91659.862
355,91659.37
356,91660.13399999999
357,91660.97400000002
358,91660.65
359,91659.926
360,91660.198
361,91660.054
362,91660.206
363,91659.84599999999
364,91659.68600000002
365,91659.53800000002
366,91657.80399999999
367,91658.954
368,91658.878
369,91659.06600000002
370,91658.90000000001
371,91658.23800000001
372,91658.60800000002
373,91659.594
374,91659.80400000002
375,91658.922
376,91658.79
377,91659.84999999999
378,91660.172
379,91660.01
380,91660.47400000002
381,91660.612
382,91659.438
383,91660.73
384,91659.05399999999
385,91660.46599999999
386,91660.84599999999
387,91659.91399999999
388,91659.91399999999
389,91659.04
390,91659.404
391,91659.19999999998
392,91660.53199999999
393,91659.204
394,91659.9
395,91658.97199999998
396,91659.15999999999
397,91658.862
398,91658.75999999998
399,91658.75200000001
400,91658.844
401,91658.80399999999
402,91658.86799999999
403,91658.588
404,91659.45599999999
405,91658.276
406,91659.72
407,91658.548
408,91659.67599999999
409,91659.004
410,91657.67
411,91658.644
412,91659.01599999999
413,91657.964
414,91659.256
415,91659.804
416,91658.84
417,91659.228
418,91658.492
419,91658.996
420,91657.65599999999
421,91659.13599999998
422,91659.06399999998
423,91659.23199999999
424,91657.192
425,91658.976
426,91659.41199999998
427,91659.21199999998
428,91659.41199999998
429,91657.732
430,91659.44999999998
431,91658.45199999999
432,91660.79
433,91659.65599999999
434,91659.20599999999
435,91659.47799999999
436,91658.518
437,91658.06599999999
438,91659.77199999998
439,91659.15
440,91659.518
441,91659.506
442,91658.33
443,91658.99799999999
444,91658.13
445,91658.318
446,91658.70599999999
447,91657.99799999999
448,91658.76999999999
449,91657.9
450,91658.342
451,91658.89
452,91658.96599999999
453,91658.802
454,91659.17999999998
455,91659.65
456,91658.70599999999
457,91658.838
458,91658.666
459,91658.058
460,91658.33
461,91658.626
462,91658.626
463,91658.626
464,91657.994
465,91658.786
466,91658.11799999999
467,91659.178
468,91658.75799999999
469,91658.756
470,91657.62600000002
471,91658.19
472,91658.11799999999
473,91658.002
474,91657.72999999998
475,91657.74799999999
476,91657.676
477,91657.95799999998
478,91658.35399999999
479,91657.67399999998
480,91657.26599999999
481,91657.91799999998
482,91657.74999999999
483,91658.75
484,91657.99799999999
485,91658.62599999999
486,91658.378
487,91657.766
488,91657.47799999997
489,91657.55799999999
490,91657.59800000001
491,91656.958
492,91656.71800000001
493,91656.394
494,91656.52
495,91656.34200000002
496,91656.836
497,91656.57599999999
498,91656.536
499,91655.95
500,91656.988
501,91656.838
502,91656.61000000002
503,91657.122
504,91655.82200000001
505,91655.416
506,91655.09199999999
507,91654.91
508,91655.588
509,91656.244
510,91655.95999999999
511,91656.43400000001
512,91655.72
513,91655.89199999999
514,91655.72
515,91655.556
516,91655.76
517,91654.48400000001
518,91655.68
519,91655.44399999999
520,91655.66
521,91655.66
522,91655.424
523,91655.5
524,91655.288
525,91655.876
526,91655.82400000001
527,91655.75600000001
528,91655.776
529,91655.3
530,91656.38399999999
531,91656.96800000001
532,91656.96800000001
533,91655.96800000001
534,91655.74400000002
535,91657.39600000001
536,91657.842
537,91657.36600000001
538,91656.488
539,91658.652
540,91657.35
541,91656.796
542,91656.34
543,91656.29199999999
544,91655.63399999999
545,91656.10399999999
546,91656.29
547,91657.43999999999
548,91656.28799999999
549,91657.264
550,91656.67799999999
551,91656.95999999999
552,91657.08799999999
553,91657.656
554,91657.048
555,91656.65599999999
556,91657.9
557,91657.008
558,91655.89199999999
559,91656.848
560,91656.45999999999
561,91656.48599999999
562,91655.89199999999
563,91655.768
564,91655.25999999998
565,91656.80999999998
566,91655.65999999999
567,91655.62
568,91656.58799999999
569,91655.9
570,91656.91999999998
571,91655.69999999998
572,91655.9
573,91655.31199999999
574,91655.49999999999
575,91656.05999999998
576,91655.65999999999
577,91655.65999999999
578,91655.54
579,91655.65999999999
580,91655.57999999999
581,91655.57199999999
582,91656.88799999999
583,91655.568
584,91655.48799999998
585,91655.48799999998
586,91654.818
587,91655.48799999998
588,91655.48799999998
589,91655.52799999999
590,91656.044
591,91655.48799999998
592,91655.36799999999
593,91655.23000000001
594,91655.48799999998
595,91655.48799999998
596,91655.35999999999
597,91655.47599999998
598,91656.87999999998
599,91655.41999999998
600,91656.34799999998
601,91656.52399999999
602,91654.59599999999
603,91654.62
604,91656.088
605,91655.208
606,91655.128
607,91655.208
608,91655.288
609,91655.08799999999
610,91655.028
611,91656.18
612,91656.18
613,91656.02799999999
614,91656.64399999999
615,91655.60399999998
616,91657.05599999998
617,91656.93599999999
618,91656.93599999999
619,91656.93599999999
620,91657.968
621,91656.93599999999
622,91656.42
623,91657.09599999999
624,91657.188
625,91657.188
626,91657.188
627,91657.188
628,91657.068
629,91657.184
630,91657.188
631,91657.468
632,91656.68399999998
633,91657.02799999999
634,91657.188
635,91657.468
636,91657.58799999999
637,91657.272
638,91657.58799999999
639,91657.468
640,91657.708
641,91658.14199999999
642,91657.88999999998
643,91657.57599999999
644,91657.57599999999
645,91657.57599999999
646,91657.828
647,91657.25399999999
648,91657.57599999999
649,91657.57599999999
650,91658.632
651,91657.33599999998
652,91657.45599999998
653,91658.76
654,91657.57599999999
655,91657.57599999999
656,91657.54799999998
657,91657.45599999999
658,91657.90199999999
659,91656.95800000001
660,91657.69
661,91657.826
662,91657.76999999999
663,91657.76999999999
664,91657.76999999999
665,91657.76999999999
666,91657.77
667,91657.73
668,91657.45799999998
669,91657.61600000001
670,91658.23599999999
671,91658.07400000001
672,91658.23599999999
673,91658.59199999999
674,91658.23599999999
675,91657.20599999999
676,91658.23599999999
677,91658.356
678,91658.23599999999
679,91658.23599999999
680,91657.9
681,91658.23599999999
682,91658.07599999999
683,91657.67599999999
684,91658.27599999998
685,91658.356
686,91658.27599999998
687,91658.66399999999
688,91658.704
689,91659.13999999998
690,91657.956
691,91657.996
692,91657.59599999999
693,91657.396
694,91657.396
695,91657.356
696,91657.396
697,91657.242
698,91657.396
699,91657.396
700,91657.396
701,91657.556
702,91657.396
703,91657.396
704,91657.224
705,91656.87400000001
706,91656.926
