,0
0,91660.186
1,91658.35399999999
2,91656.336
3,91655.422
4,91655.47600000001
5,91654.732
6,91654.812
7,91657.24999999999
8,91658.38399999999
9,91658.72600000001
10,91653.28600000001
11,91654.814
12,91658.354
13,91655.58
14,91657.59400000001
15,91654.47200000001
16,91656.55000000002
17,91653.15
18,91656.772
19,91656.17199999999
20,91658.98
21,91658.962
22,91658.76600000002
23,91659.182
24,91655.72
25,91658.544
26,91659.53799999999
27,91655.43
28,91659.238
29,91658.84199999999
30,91659.23999999999
31,91659.15400000001
32,91655.34599999999
33,91658.88599999998
34,91659.046
35,91656.122
36,91657.53199999998
37,91663.262
38,91657.992
39,91656.684
40,91656.51599999999
41,91661.72799999999
42,91658.84599999999
43,91659.074
44,91658.888
45,91660.998
46,91657.568
47,91657.41599999998
48,91657.482
49,91659.63599999998
50,91657.35999999999
51,91658.98799999998
52,91658.472
53,91653.42400000003
54,91661.61000000002
55,91656.64200000002
56,91658.79400000001
57,91654.876
58,91655.716
59,91656.86600000001
60,91655.142
61,91656.13799999999
62,91657.16600000001
63,91657.326
64,91655.17399999998
65,91657.65399999998
66,91655.144
67,91655.05399999999
68,91655.718
69,91654.028
70,91657.186
71,91654.82200000001
72,91656.19400000002
73,91658.48799999998
74,91656.806
75,91659.18
76,91656.95599999999
77,91652.96199999998
78,91659.20999999999
79,91654.386
80,91660.27199999998
81,91656.102
82,91659.74799999999
83,91660.98
84,91659.64600000001
85,91660.192
86,91657.42199999999
87,91657.948
88,91659.73999999999
89,91660.04000000001
90,91659.09599999999
91,91658.106
92,91657.51400000001
93,91659.54199999999
94,91658.184
95,91657.544
96,91659.526
97,91661.09599999999
98,91653.90000000001
99,91656.688
100,91656.986
101,91657.40400000001
102,91661.59199999999
103,91659.634
104,91658.24000000002
105,91659.052
106,91656.73199999999
107,91659.698
108,91656.598
109,91660.4
110,91658.522
111,91658.794
112,91657.372
113,91658.74399999999
114,91657.12399999998
115,91659.03400000001
116,91658.122
117,91656.346
118,91659.34800000001
119,91657.68000000001
120,91659.122
121,91658.468
122,91657.436
123,91660.924
124,91659.86600000001
125,91655.96800000001
126,91658.72
127,91663.374
128,91657.286
129,91655.63399999999
130,91658.57800000001
131,91658.552
132,91660.064
133,91658.838
134,91657.79200000002
135,91657.428
136,91660.476
137,91657.00200000001
138,91659.1
139,91660.416
140,91656.02599999998
141,91655.08399999999
142,91658.784
143,91656.46
144,91660.38399999999
145,91659.042
146,91655.11000000002
147,91659.364
148,91658.01200000002
149,91656.68000000001
150,91654.972
151,91656.848
152,91658.186
153,91658.10000000002
154,91659.75200000001
155,91654.82800000001
156,91660.64600000001
157,91659.006
158,91656.454
159,91653.272
160,91654.448
161,91654.70800000001
162,91653.894
163,91655.25200000001
164,91658.768
165,91655.954
166,91659.128
167,91654.62800000001
168,91661.78600000001
169,91655.536
170,91658.262
171,91656.83
172,91654.518
173,91656.05199999998
174,91652.62000000001
175,91656.778
176,91654.986
177,91654.79
178,91652.88600000001
179,91652.704
180,91655.852
181,91658.796
182,91660.318
183,91656.786
184,91656.078
185,91658.532
186,91658.79
187,91656.536
188,91657.19800000002
189,91657.57200000001
190,91657.86000000002
191,91657.79400000001
192,91656.328
193,91656.352
194,91655.944
195,91654.122
196,91655.69000000003
197,91654.176
198,91657.83600000001
199,91656.386
200,91656.036
201,91653.56000000001
202,91656.426
203,91653.95000000001
204,91656.668
205,91652.666
206,91653.81999999999
207,91654.202
208,91655.094
209,91654.43600000002
210,91657.21600000001
211,91656.634
212,91656.23000000001
213,91658.74999999999
214,91657.058
215,91656.664
216,91656.02600000001
217,91653.01199999999
218,91652.518
219,91654.40999999999
220,91656.312
221,91652.98800000001
222,91657.652
223,91656.968
224,91652.932
225,91655.112
226,91654.70800000001
227,91656.372
228,91654.18000000001
229,91656.45199999998
230,91655.32200000001
231,91654.688
232,91655.656
233,91654.556
234,91654.614
235,91657.166
236,91655.646
237,91654.824
238,91655.88600000001
239,91652.83600000002
240,91654.564
241,91654.552
242,91657.01600000002
243,91657.13
244,91650.648
245,91656.72
246,91653.302
247,91654.688
248,91655.194
249,91653.15599999999
250,91656.24799999999
251,91655.172
252,91653.58200000001
253,91656.69599999998
254,91656.32800000001
255,91649.98600000002
256,91654.856
257,91657.602
258,91656.64200000002
259,91654.05
260,91656.67
261,91654.60400000002
262,91654.378
263,91657.138
264,91655.476
265,91655.344
266,91652.66000000002
267,91655.522
268,91654.626
269,91653.72
270,91655.21800000001
271,91653.856
272,91653.456
273,91656.50800000002
274,91651.59
275,91653.428
276,91653.94999999998
277,91651.79799999998
278,91655.562
279,91654.98200000002
280,91653.7
281,91655.39600000001
282,91650.594
283,91655.24399999999
284,91653.18800000001
285,91655.23800000001
286,91653.69
287,91656.01
288,91652.24799999999
289,91654.70600000002
290,91653.77600000001
291,91654.84600000002
292,91652.62000000002
293,91654.352
294,91653.834
295,91652.074
296,91653.41200000001
297,91653.572
298,91656.15400000001
299,91654.83800000002
300,91656.68400000001
301,91656.06999999999
302,91652.60200000003
303,91651.956
304,91653.91199999998
305,91655.6
306,91652.29400000001
307,91655.62
308,91653.2
309,91652.45399999998
310,91654.97
311,91655.822
312,91653.55
313,91652.884
314,91655.85
315,91654.42
316,91652.026
317,91651.42000000001
318,91654.78
319,91652.84400000001
320,91658.61799999999
321,91651.08400000002
322,91652.854
323,91653.792
324,91654.61400000002
325,91653.78800000002
326,91655.358
327,91654.236
328,91651.894
329,91654.50600000001
330,91654.084
331,91653.37599999999
332,91650.932
333,91653.994
334,91654.928
335,91655.85399999999
336,91654.532
337,91654.584
338,91653.51600000002
339,91653.31000000001
340,91655.138
341,91653.02599999998
342,91652.146
343,91653.59799999998
344,91652.59400000001
345,91653.61600000001
346,91655.142
347,91655.258
348,91654.852
349,91653.834
350,91656.89200000002
351,91654.778
352,91653.32
353,91655.62
354,91652.864
355,91654.58800000002
356,91654.688
357,91655.20200000002
358,91654.47399999999
359,91654.29000000001
360,91653.99399999999
361,91654.258
362,91654.058
363,91653.75200000001
364,91652.464
365,91651.79400000001
366,91653.11000000002
367,91651.938
368,91652.77
369,91652.99600000001
370,91651.50600000001
371,91652.94
372,91654.8
373,91653.11000000002
374,91653.87400000003
375,91653.53800000002
376,91654.59200000002
377,91653.698
378,91654.36000000002
379,91652.61000000002
380,91653.56400000001
381,91652.95800000001
382,91653.68200000003
383,91653.478
384,91653.40800000001
385,91653.13999999998
386,91652.394
387,91652.138
388,91655.496
389,91655.656
390,91654.652
391,91655.15400000001
392,91654.78
393,91653.95
394,91654.1
395,91653.428
396,91653.94399999999
397,91652.888
398,91653.34800000001
399,91652.94
400,91654.76800000001
401,91652.448
402,91652.7
403,91652.74
404,91654.19
405,91653.83000000002
406,91653.05200000001
407,91653.552
408,91651.84400000001
409,91653.49600000001
410,91652.94
411,91652.94
412,91653.09400000001
413,91652.96400000002
414,91652.812
415,91653.352
416,91653.90599999999
417,91653.60200000001
418,91653.71800000001
419,91653.83000000002
420,91652.73
421,91652.19
422,91655.28400000001
423,91653.90400000001
424,91653.236
425,91652.60600000001
426,91652.406
427,91653.18200000002
428,91652.90200000002
429,91653.562
430,91653.48000000001
431,91651.526
432,91653.302
433,91653.194
434,91651.21000000002
435,91653.20000000001
436,91653.40000000001
437,91652.78800000002
438,91653.32200000001
439,91653.56000000001
440,91653.30000000002
441,91653.01200000002
442,91653.91
443,91652.75600000001
444,91652.964
445,91651.31000000001
446,91652.76600000002
447,91652.72400000002
448,91652.964
449,91651.8
450,91652.964
451,91652.964
452,91651.416
453,91652.85
454,91651.41400000002
455,91652.282
456,91652.374
457,91652.89000000001
458,91654.18800000001
459,91653.22200000002
460,91652.45
461,91652.89000000001
462,91653.36600000001
463,91652.89000000001
464,91651.934
465,91653.76600000002
466,91653.822
467,91653.008
468,91654.406
469,91653.014
470,91653.17199999999
471,91653.716
472,91652.48000000001
473,91652.64000000001
474,91653.07800000001
475,91654.52000000002
476,91653.378
477,91654.19600000003
478,91653.83200000001
479,91654.55600000001
480,91654.79800000001
481,91653.64200000002
482,91653.444
483,91653.26800000001
484,91653.096
485,91654.042
486,91653.084
487,91653.084
488,91652.236
489,91652.73000000001
490,91653.28
491,91652.918
492,91652.72200000002
493,91653.626
494,91653.928
495,91654.286
496,91653.26800000001
497,91653.92400000001
498,91652.238
499,91653.346
500,91653.36400000002
501,91653.102
502,91653.14800000002
503,91653.21600000001
504,91653.406
505,91653.01000000001
506,91652.97600000001
507,91652.67400000001
508,91654.23000000001
509,91653.36200000001
510,91653.99000000002
511,91653.67000000001
512,91652.872
513,91653.67800000001
514,91653.53400000001
515,91654.308
516,91653.81400000001
517,91652.71200000001
518,91652.89800000002
519,91653.854
520,91653.312
