,0
0,22960.693739268674
1,30316.16172422694
2,32696.896725845967
3,32796.346328729516
4,42737.49930751618
5,40157.742373420224
6,42563.08231697491
7,45569.1045639768
8,45384.64356900719
9,46775.35935546695
10,48426.13162375923
11,47039.970570407735
12,39890.58091472188
13,47218.329925055674
14,50372.13222880634
15,49765.95796610313
16,47864.61302647491
17,47770.48044786094
18,49429.550964719536
19,51585.12032653134
20,50015.801300962805
21,50370.54662505213
22,43594.292976808945
23,51923.08374909824
24,52317.252806864046
25,51140.85945237626
26,43864.64341151428
27,49608.21088793935
28,51674.30567691052
29,51224.623130399945
30,47355.943296622594
31,52211.4275557636
32,52009.972570091384
33,53095.51131352206
34,52047.097865711396
35,51636.08770962865
36,50751.71866552111
37,53826.9063398495
38,53922.01704225354
39,50574.22192631092
40,51577.638642315665
41,50701.665555040076
42,52304.73083576607
43,53517.38029426612
44,52762.761923741666
45,52597.120101557346
46,51679.46736048679
47,53252.65971235925
48,49914.2952197209
49,54140.708826283764
50,53150.69900751944
51,52090.96156086973
52,53747.05988097049
53,54102.18915821206
54,51974.804316521
55,52970.1370512477
56,51324.827528814
57,53046.97587837228
58,52098.49426645349
59,52086.14371887045
60,52018.67856006087
61,52593.242070637505
62,52645.63034227465
63,51865.12102607657
64,51988.65754436956
65,49519.47381084184
66,48245.71483454917
67,52074.57168032304
68,54333.05695539827
69,49690.60036495757
70,52813.71069139916
71,51475.43368738361
72,50452.226743126506
73,53700.00120956489
74,51116.32254797667
75,54245.680759850286
76,44163.702917811854
77,54438.892113204536
78,53422.55578649492
79,51804.7394010523
80,54422.20809920782
81,53169.436293152205
82,53484.64063986459
83,53017.29140787574
84,52928.877425649225
85,52340.477363601196
86,53110.45778619422
87,53141.73068770351
88,52178.9048766281
89,53766.21975323356
90,52125.1769619994
91,52743.323507149275
92,52329.50571122022
93,52501.66784975234
94,53477.57936068153
95,53217.35927808376
96,52701.734467056245
97,52008.459696593505
98,51674.582922614965
99,53636.40214241886
100,54539.801526897194
101,53049.57461195327
102,54622.015882635824
103,52722.18945404365
104,53509.372729330425
105,53331.34910661906
106,48198.12822210354
107,50958.43503706671
108,53267.38264727355
109,53372.27399242409
110,53676.10906976104
111,51277.62367712906
112,52063.499088700475
113,47098.21453673797
114,49532.2217161852
115,53488.57474478026
116,52532.19056079352
117,52910.225951458284
118,53041.64620439683
119,53364.703106657274
120,53091.933145308845
121,53228.987411015536
122,54132.538773333086
123,47629.76944731081
124,54665.31002735341
125,54157.67937455522
126,52046.19497140121
127,53956.04868613333
128,53727.661051026334
129,51840.983925328
130,53817.811922873
131,51730.82438278357
132,49884.98428369091
133,54000.821810655376
134,51218.24888988016
135,53823.21557002026
136,54371.847861293136
137,52468.16523531774
138,52841.31448906379
139,53594.316719952214
140,52438.158613686406
141,52405.61000934999
142,53423.41167624602
143,52059.289612091976
144,53657.3447413011
145,51710.73802022962
146,46515.517314501354
147,53276.15559255217
148,51981.237930291434
149,50475.79595281604
150,53235.44002727764
151,53227.356437430266
152,51557.84291799108
153,52173.05331881251
154,53616.78070136622
155,53744.85050511906
156,53466.14711746322
157,52838.62599409055
158,52889.60743997279
159,52585.98503659463
160,53209.15594718077
161,53286.07658706227
162,52510.23646426954
163,52881.18256536529
164,51159.986029896
165,53891.17888084233
166,53209.239581105954
167,52871.9707929978
168,52081.70771559025
169,54303.956477797954
170,53557.4799592486
171,53124.49661080902
172,53453.66332550508
173,52894.84083385834
174,52399.12171907032
175,52950.10173986157
176,53407.41287068724
177,53692.57125604543
178,52823.91113782015
179,53759.38075550909
180,53346.41799897751
181,53271.309824962285
182,52592.14638956373
183,53167.75555506487
184,53356.020422978036
185,53747.749349458994
186,51695.25522700716
187,53865.58994201293
188,51745.88070104648
189,53581.44571044224
190,52744.64490615999
191,53522.99721207937
192,53559.54985043674
193,51877.67879986836
194,52322.52556473309
195,52569.032653067436
196,52812.14871960096
197,52168.769902828564
198,51135.42491143872
199,53682.845931812946
200,53361.16916231315
201,52785.45757937385
202,53541.796744282605
203,51739.36782208547
204,53328.4940152145
205,51993.25242082319
206,51859.883371254764
207,53120.33085122709
208,52841.53317587873
209,53703.424859289546
210,51199.77337726207
211,53343.832746534215
212,52782.37316912921
213,52617.5469294225
214,51500.960065157895
215,52053.18885127961
216,53321.67026675809
217,52668.7582015072
218,53571.5300681246
219,53502.57294793586
220,53568.52640196782
221,52673.408376206076
222,54147.5722174956
223,52795.55460822384
224,53757.967050617575
225,51908.48019092914
226,52792.46194935148
227,53975.48220999405
228,53703.16728487886
229,53234.67484157826
230,53357.9882065636
231,53969.832956636536
232,53325.43040281249
233,53136.838830769426
234,52157.23662601956
235,51791.51344581191
236,52199.190973504315
237,53851.17756983384
238,53872.43558393094
239,52866.6792316359
