,0
130,149936.12416077527
131,146340.6498501978
132,145480.58824062557
133,147876.01523350985
134,148565.5240129981
135,142291.204762649
136,144953.9458931596
137,146100.51633506824
138,144672.28794099158
139,138167.1874367486
140,137310.64294961744
141,141605.85348853504
142,128347.70879462163
143,149129.60242994395
144,146021.57704983003
145,147517.920872997
146,140363.00445726275
147,148695.60669819792
148,148128.14452398597
149,144476.36647273996
150,148965.8100525299
151,141749.14843926232
152,147777.7467532153
153,138722.08177392388
154,143343.79252555725
155,149015.447533407
156,145357.20991983873
157,148886.31417980723
158,147456.14366058644
159,143490.445164912
160,145965.0853474022
161,145409.8468822344
162,145131.30670621662
163,148261.08918525957
164,147130.7441422176
165,146504.44668108152
166,149584.51082722098
167,152307.9352758763
168,139811.56033468418
169,145899.46413846686
170,140616.92473170147
171,147407.12523610375
172,149654.87015297226
173,146167.53210927182
174,145784.93766057404
175,147210.74690142352
176,144508.38725333495
177,144462.11705903686
178,142411.31806393215
179,140317.149983728
180,139546.59873861738
181,145048.9541906221
182,147230.3583876632
183,145481.0587084035
184,148547.55442357322
185,144761.08308817778
186,140728.92150020725
187,144128.20771604998
188,144982.6971242646
189,143541.0849648164
190,147519.870727152
191,149420.1291521768
192,148575.18320723015
193,143425.07506834908
194,136997.3956370523
195,140084.75067280198
196,148447.52703442608
197,147962.9904353696
198,143451.16018454978
199,138371.28982299805
200,142475.3969793197
201,147360.8964529253
202,137857.8620330596
203,143762.3171806979
204,148764.1707466164
205,146514.47120204158
206,147418.50600400908
207,141457.25939193234
208,144292.085586844
209,147870.48850122045
210,148645.3992292832
211,149130.04702699897
212,150044.7859676481
213,149385.64468222772
214,143233.14735641424
215,150190.57318659115
216,149253.4148454245
217,149324.41763746814
218,149857.2203445693
219,139106.2802348386
220,148800.69600319985
221,144052.2871537644
222,149698.97350870856
223,149419.08734799313
224,149829.75607243425
225,146737.2148715543
226,149947.46809465656
227,149949.26586503358
228,148247.4042024681
229,144879.99421151815
230,145488.52026551997
231,145690.83790070444
232,149286.26316744846
233,145802.4191815542
234,149944.71664749595
235,146573.3630812185
236,148602.24961343338
237,146860.97078478796
238,150392.9140136275
239,150911.12745435085
240,147288.79340265688
241,146147.08376942092
242,146270.6892307524
243,144263.66987081355
244,149829.38778236584
245,150685.69613051982
246,149912.49688477087
247,144245.43247348184
248,149621.0874533358
249,149359.25458113875
250,149621.0874533358
251,148302.49878197763
252,148677.84322048145
253,148104.558783199
254,149106.39488074876
255,149621.0874533358
256,149263.2764053277
257,148809.29709553553
258,146668.06526221152
259,148220.36490128184
260,150584.14926428912
261,143253.789508688
262,149515.26660152912
263,150148.69022215487
264,148606.25648705818
265,146698.77127077154
266,143921.08048610395
267,143721.37529258063
268,148253.64527921347
269,148262.02766542503
270,149837.907755869
271,142736.91103004277
272,146917.54493492199
273,148198.58294213767
274,148627.42830330285
275,142768.66876595796
276,148847.0232899732
277,145499.431763202
278,148799.99221569224
279,143497.07828393072
280,146714.9970983444
281,143818.76643581982
282,144786.3677214161
283,148878.36794167705
284,149080.01316088735
285,149243.02476607243
286,146990.72842671038
287,149409.85720044104
288,148224.1484442604
289,149560.44546665563
290,148469.5255117419
291,146542.17794502102
292,148541.7800675208
293,145493.2453941409
294,148064.896031991
295,148993.07214707963
296,149541.51858193142
297,147977.23407351837
298,148747.88444473443
299,149109.1803141447
300,148993.07214707963
301,149069.28151436627
302,149061.59673740395
303,149069.28151436627
304,147846.70938774638
305,149069.28151436627
306,147512.7315449702
307,145456.03167916546
308,149069.28151436627
309,149069.28151436627
310,148887.53900006606
311,149262.1077878964
312,149026.1108335317
313,149141.91953741683
314,148371.34616582168
315,149864.74484887772
316,149864.74484887772
317,149864.74484887772
318,147009.91555978177
319,147498.7089654696
320,144265.14338226413
321,149864.74484887772
322,144863.18787662173
323,149623.8848798687
324,148838.4396021834
325,149808.65457755546
326,149413.39227087292
327,149021.90673531505
328,149649.46503989882
329,149014.5636373442
330,149516.54189019624
331,149629.73000447988
332,148752.36153363055
333,148888.13399776135
334,149632.65005726131
335,148768.15169597664
336,149435.64255716425
337,147457.6948345017
338,148581.5337822309
339,149014.5636373442
340,148999.16332845742
341,148983.6878931313
342,149012.76586696718
343,148952.63638855502
344,149014.20408320683
345,149014.5636373442
346,148866.88574340445
347,148539.6348324438
348,148863.19177658317
349,149014.5636373442
350,149150.65626818157
351,149014.5636373442
352,147808.8628798767
353,147620.4367251751
354,149294.97458501178
355,148109.4405743717
356,148378.324737306
357,149090.77300463084
358,146263.5998040715
359,149090.77300463084
360,149090.77300463084
361,149146.85033769705
362,142674.9004937009
363,148862.7331635384
364,149063.8064137274
365,148897.97013981303
366,144762.56256988266
367,148085.94390322544
368,149279.29822762107
369,143531.4934775268
370,144833.08157944548
371,145402.79225951398
372,148952.57061781577
373,149156.31991811102
374,148779.17515924372
375,146521.14414509037
376,149198.98543906704
377,149178.131376776
378,144945.63314014854
379,148841.64307058943
380,149140.23156120357
381,149705.545079583
382,148240.70787089737
383,149142.90810600083
384,148996.1664100181
385,147583.38673120982
386,149142.90810600083
387,149142.90810600083
388,149142.90810600083
389,145991.67958407325
390,148385.73346894627
391,148846.22967756353
392,145473.90381358122
393,145064.8832355466
394,148846.22967756353
395,148443.92264660393
396,148846.22967756353
397,148660.50479048456
398,148512.29108691707
399,148803.56415660752
400,148744.46507796182
401,148878.67028528816
402,147291.39884479376
403,148844.47236016122
404,148878.67028528816
405,148878.67028528816
406,146888.9968001091
407,148794.17418818315
408,148744.46507796182
409,148746.6223897995
410,148744.46507796182
411,149038.832216665
412,148744.46507796182
413,147025.52507735707
414,148744.46507796182
415,146758.0389621985
416,148744.46507796182
417,148744.46507796182
418,145441.21090879317
419,148744.46507796182
420,147492.23145104683
421,148138.9432712957
422,146077.08995767415
423,148744.46507796182
424,144656.47168838244
425,148685.8579418609
426,148746.6223897995
427,148691.61077075478
428,148746.6223897995
429,143429.56065025536
430,148733.67844265123
431,148746.6223897995
432,148746.6223897995
433,145215.86467589161
434,145701.9138295151
435,148251.84802699962
436,148682.53782363844
437,148746.6223897995
438,148746.6223897995
439,148746.6223897995
440,145124.7467534663
441,148746.6223897995
442,148746.6223897995
443,148744.46507796182
444,148832.2362446539
445,148548.62695348973
446,148746.6223897995
447,148792.4362430343
448,148694.70294096353
449,148746.6223897995
450,147867.4752120952
451,148517.20851887736
452,148746.6223897995
453,148854.8881451498
454,148854.8881451498
455,148805.2698745263
456,148731.7998516493
457,148731.7998516493
458,148731.7998516493
459,148731.7998516493
460,148731.7998516493
461,148731.7998516493
462,148731.7998516493
463,148854.19974470066
464,148823.8456568513
465,148731.7998516493
466,148170.39787318328
467,148731.7998516493
468,145220.51043241617
469,148731.7998516493
470,148600.20357298278
471,148725.32789647026
472,148731.44029751193
473,148731.7998516493
474,148731.7998516493
475,148868.41993306254
476,148170.39787318328
477,148170.39787318328
478,147905.38596377475
479,148127.2271923487
480,148170.39787318328
481,148134.44190503462
482,146567.53471424035
483,144256.33877186693
484,148520.6309961786
485,148170.39787318328
486,148170.39787318328
487,146253.53242884044
488,145871.078480316
489,148304.6030805096
490,148369.59645767845
491,148368.1686050258
492,148304.6030805096
493,148304.6030805096
494,148304.6030805096
495,147071.72075375507
496,148304.6030805096
497,148304.6030805096
498,148304.6030805096
499,148022.71997924353
