,0
0,68619.1944683493
1,63218.521671348564
2,57109.38771684128
3,69368.99457860155
4,71666.36548651061
5,94134.39744832616
6,89905.2738758267
7,90714.78262091106
8,84769.49449655213
9,80229.38579221013
10,93388.7422471284
11,77802.91579942952
12,69996.82580961152
13,84631.39856794184
14,91365.5271832475
15,84331.59929756481
16,86007.02908594017
17,87467.33877082715
18,100715.57388401915
19,78690.94865263908
20,87044.73227947537
21,79359.1566773113
22,74978.22513851481
23,96037.70280590713
24,88521.94957886434
25,76725.80015683662
26,73320.3478325063
27,105066.71177538573
28,99464.01039650447
29,88294.74822139922
30,79694.7987685881
31,91676.25828756344
32,92635.58727170267
33,75927.96137844199
34,87941.71475659024
35,102685.54109906276
36,88402.31959906743
37,89319.90547712444
38,88308.9902751744
39,88894.40452650888
40,91763.23670447996
41,75346.68006077399
42,80656.59506770132
43,94708.48466470726
44,83841.39338566086
45,91275.07452857537
46,85481.46087409342
47,87338.51471600073
48,78105.9506551531
49,91254.63129091432
50,99446.5398458289
51,107367.36674430298
52,101567.4400738065
53,98920.16234386957
54,79305.3836849823
55,100723.71512224195
56,100198.50722252337
57,97838.83237859306
58,105622.46620594016
59,105778.40216599818
60,88242.33492373663
61,97816.9851678298
62,94331.86193531287
63,89304.94744454324
64,98361.00423298446
65,98548.7037224192
66,74604.31221791613
67,100617.52874789243
68,94151.82821996349
69,99085.66600131184
70,110333.90004237433
71,85719.8705710403
72,99884.15961046633
73,100786.01228803098
74,99875.80625090282
75,84839.75499780674
76,105412.55265068427
77,91107.4728505923
78,100220.68081932374
79,99855.85733811402
80,94380.8842660904
81,102275.32831031767
82,98442.45466481494
83,99374.90951098922
84,86839.3939949954
85,100217.03284369329
86,88034.90682343459
87,96997.26086713812
88,103460.16401446203
89,91185.58650406094
90,93588.48106860816
91,92778.14297098633
92,108561.4868717974
93,97025.70490322738
94,105605.79471563648
95,109233.8260133795
96,99737.44989247293
97,91061.94654903778
98,103516.84503297518
99,103884.62574139943
100,109837.75431009725
101,110513.57721745159
102,103901.92814395974
103,112660.76213654218
104,112317.70650984759
105,109011.09739755804
106,111786.91100558953
107,104423.46800399484
108,111571.28653730797
109,108602.03628720446
110,110448.7115203145
111,113825.55371157303
112,113207.36385441972
113,115469.65641979339
114,114036.43749197731
115,114798.56121449014
116,110493.72426848243
117,111273.10892105702
118,108942.66542525637
119,108227.2899285613
120,110128.46469570875
121,112374.84239916444
122,110213.35208622461
123,101712.15112680662
124,112143.59841173193
125,107218.05625853868
126,109943.18130887688
127,111903.16624141624
128,101846.30477381095
129,109027.2782315683
130,113722.68358048226
131,108014.91636965981
132,111664.27210415185
133,110468.99865990186
134,114652.27497822636
135,109267.50992550021
136,107936.11436932256
137,113743.53835767489
138,110864.62839702547
139,111643.676316104
140,112737.7569369013
141,117216.82320154629
142,111174.93019122303
143,111391.15822363489
144,107765.93019944761
145,112381.61644569614
146,117065.0348084247
147,111858.97918457194
148,113884.28058701556
149,107858.38485993272
150,116672.49909391622
151,111828.95998948644
152,101494.65582855046
153,115770.37900777931
154,114015.04857069482
155,113743.73620124575
156,103217.70924670128
157,100598.69273169345
158,114336.98982630455
159,113214.82618248509
160,115430.01586161235
161,104899.73660546016
162,110737.6960413024
163,113418.07934610418
164,115420.81094055374
165,117391.58723408649
166,107360.27290981093
167,103344.6957342138
168,117125.9269023211
169,108925.55384504372
170,114190.40105659667
171,111097.85759678914
172,114031.14557632212
173,111582.36420941749
174,114349.4239331085
175,108782.40109955386
176,111730.0764312558
177,99656.1452864734
178,107001.99992968836
179,116359.87997331726
180,115558.24001249303
181,107355.86827060259
182,110539.53544212798
183,110250.98207000452
184,114125.12978174695
185,109551.90734952695
186,113994.42676125148
187,102440.29202215071
188,110975.45709583366
189,111778.71000117673
190,113503.25893805704
191,114882.53098535801
192,110991.01966128671
193,106223.76605046705
194,111315.09382373943
195,110110.68387454357
196,114742.33121544811
197,108333.97495454065
198,112460.78329465627
199,113125.96236103495
200,113363.66703107784
201,115131.84369021562
202,117721.38902413176
203,114728.84834601132
204,110910.09989204595
205,115831.2253763069
206,115309.17015814461
207,116546.13463624119
208,117036.15105183132
209,116597.21247017756
210,114790.84751702682
211,116685.56356527768
212,116214.05247778179
213,114729.7471512549
214,112716.96345153917
215,112367.19250878184
216,114538.90051533724
217,114027.51248008704
218,115337.5968800971
219,114085.74317468594
220,116002.25219591703
221,117054.56760132713
222,115915.54782750337
223,117681.99056355191
224,114905.05614899164
225,113415.86046616525
226,115096.96461890261
227,116287.46770905708
228,117235.4912509084
229,114584.8933257843
230,116912.70595370866
231,115810.1266135174
232,114674.42543199907
233,117365.20639586607
234,112066.02114253123
235,111874.17082804411
236,117277.97662026329
237,116035.81873738168
238,111998.89666685429
239,115797.91984766233
240,115581.5726849208
241,118034.53394002172
242,114686.31425723858
243,116618.23276801132
244,116411.8204983406
245,116959.3853842604
246,116488.32197332587
247,117020.25839926535
248,117044.08774880438
249,114817.23577737843
250,110460.0154746682
251,116285.43291082255
252,118193.9839253447
253,117028.32336079393
254,116582.49962691953
255,115087.62700774237
256,115349.80161101453
257,111468.71098082564
258,114362.62244470278
259,112088.75901869514
260,114635.74816253524
261,114349.14900534258
262,115836.93816822422
263,117362.68125569502
264,116156.55760437452
265,115253.75168597417
266,116549.10309286833
267,115545.83637089391
268,112310.80289328609
269,116293.28190198535
270,115670.01683343796
271,112302.88793826984
272,116862.79464927188
273,116895.10678197195
274,116583.62158498362
275,114857.89601732868
276,113677.79103256417
277,112276.51568717642
278,116840.77266294086
279,115027.28069589
280,114431.73536387148
281,118304.03140883202
282,113619.13941297162
283,116635.99271085193
284,115770.13770098037
285,112043.90156491268
286,118233.97984950333
287,114693.4934512647
288,114235.76337665248
289,116503.29501181545
290,113224.87162340363
291,113614.9103230821
292,117633.78954982986
293,116218.33486639064
294,115362.43495670432
295,116707.64494064648
296,115858.30104680259
297,114331.55619450337
298,113491.29169674464
299,116012.23747279041
300,117069.76329537405
301,117543.48383455382
302,117669.01024506385
303,114698.28715314229
304,117528.34854296647
305,117709.33342409454
306,117075.17273114674
307,114645.5072243719
308,118023.20486094667
309,116696.91228644246
310,117075.86934559548
311,117447.34278419237
312,117459.37826663574
313,115576.58642216976
314,117592.2367814476
315,118468.55684481312
