,0
0,-98455.97102301703
1,-105724.9533870712
2,-49433.14384903163
3,-74014.0643979943
4,-115941.89449803588
5,-98074.17431466783
6,-58736.18708278032
7,-110558.43792104062
8,-91882.34999493016
9,-85840.2557317982
10,-60467.244152103514
11,-91253.85393082582
12,-71416.48988348596
13,-90187.7741455775
14,-87024.78094706252
15,-78469.25178461906
16,-122617.91230905132
17,-103233.27702234105
18,-99964.99791617093
19,-46250.44506307567
20,-65056.61642534818
21,-73902.8094700951
22,-69153.81359299137
23,-66387.86708734884
24,-88917.61568792771
25,-85896.38742563286
26,-56029.162535770454
27,-70446.66720611251
28,-60370.943349640635
29,-37137.731856808714
30,-107447.16491649626
31,-64564.00014673026
32,-92162.93345915708
33,-89269.43021553493
34,-62281.34929982987
35,-54345.72176788049
36,-90780.67209481058
37,-99392.4974388972
38,-80058.27652889903
39,-43111.14711087077
40,-100071.69273296196
41,-93711.37310187299
42,-44990.37964786496
43,-57514.96316704457
44,-75511.00954441963
45,-108295.7303157228
46,-57388.268598749775
47,-37834.03414849961
48,-80595.81637915208
49,-52133.43608766104
50,-37112.01397286177
51,-73238.17015626462
52,-37181.282921751386
53,-67454.99212567238
54,-42143.45335655907
55,-91482.6420335683
56,-72391.92850535545
57,-32547.54176738822
58,-84554.03743075172
59,-55393.4267667367
60,-49084.7876147233
61,-74047.36198011026
62,-45201.7970063584
63,-86623.38929639662
64,-79057.511129321
65,-76909.736633657
66,-72454.00993747528
67,-44144.65116731371
68,-53020.26289935757
69,-45017.26971308281
70,-35689.331626917956
71,-66191.02689666442
72,-94703.56662217832
73,-77286.22475167176
74,-58194.72058088967
75,-79322.5792731287
76,-81978.33708792074
77,-33871.97049374955
78,-71906.03236256713
79,-54133.804214833246
80,-68434.05828296537
81,-66697.23869241633
82,-43952.442874742635
83,-70669.52255778543
84,-50546.161050318835
85,-66834.49018159049
86,-95868.42994092796
87,-32159.591937284466
88,-65134.48886646647
89,-100519.03203399821
90,-47202.46202199153
91,-46862.421049987344
92,-62207.63468474621
93,-25019.073358573514
94,-94957.98969096066
95,-63269.72551502395
96,-80301.51155877039
97,-41517.98047187007
98,-63690.663875278784
99,-71735.26513144627
100,-24279.309951934334
101,-22780.86243404522
102,-45021.74262997283
103,-45177.06253022747
104,-27951.006994655498
105,-51488.44228563998
106,-13087.766154960613
107,-12289.856322741927
108,-40161.52691060701
109,3504.897085530341
110,-116487.28162312304
111,-58293.625608514085
112,-36613.13915270537
113,-29360.078185847506
114,-15806.045166070648
115,-31523.281247489547
116,-50779.05619003876
117,-44590.80289796496
118,-35418.30258716865
119,-7298.710179369751
120,-48626.0628864899
121,-4311.90314815785
122,-26937.690403532575
123,-45861.140863795365
124,-23761.517160893975
125,-18977.227735107223
126,-30864.26663063439
127,-56677.08069934637
128,-34882.032793818675
129,-34100.73962972808
130,-50716.26902389905
131,-32968.029309947735
132,-17210.743360563287
133,-12112.682716985104
134,-31152.30304193148
135,-21012.10691413845
136,-50496.259791497585
137,-17946.85725243275
138,-4505.619874781142
139,4110.866014873928
140,-11773.088090393672
141,-47100.37846844074
142,-20330.088566601862
143,202.49203187528474
144,-13957.721711318052
145,-39962.560270323804
146,-5578.37301686985
147,-16347.00471072081
148,-27357.711453947613
149,-13225.140653508839
150,-4516.096851919913
151,-44998.23853551226
152,-21482.9826016766
153,-25289.798730095314
154,-25419.16722316093
155,-6557.990826238239
156,-54863.8041498851
157,-21963.084547292983
158,2116.71232531492
159,-52779.03676107192
160,7551.9724902006465
161,-51976.164692871454
162,-39537.22818765834
163,-14598.077438953807
164,-2556.922296918315
165,-58960.18443664277
