,0
0,91040.65026735967
1,91078.5752600411
2,91101.92967644193
3,91067.64551626383
4,91147.254527223
5,91138.18239080084
6,91064.69318733827
7,91098.14093989707
8,91135.64191196373
9,91052.61113667561
10,91134.72943719104
11,91117.11347858727
12,91124.92320225062
13,91135.71532622237
14,91113.83734808421
15,91137.71440568088
16,91115.82141763862
17,90996.18413586264
18,91060.3284858373
19,91124.55478735542
20,91132.87118569716
21,91137.2220648119
22,91152.46599763926
23,91137.59849223818
24,91150.39700209744
25,91158.42513850976
26,91057.97018311548
27,91108.18051761852
28,91141.6852530764
29,91130.58882430391
30,91147.03444812914
31,91112.33228996598
32,91125.22514696032
33,91160.50744081588
34,91128.40385126793
35,91159.12999611889
36,91137.08481700158
37,91157.1111109081
38,91127.54195076702
39,91160.65840418768
40,91148.92298706634
41,91111.26566120164
42,91139.55302762234
43,91130.41232915208
44,91153.53173102594
45,91128.20448741257
46,91114.53807301962
47,91156.85399731035
48,91158.00877153811
49,91120.99174089047
50,91137.56795828254
51,91137.10237395545
52,91145.33083641253
53,91136.74542927997
54,91146.3908179388
55,91148.97864613825
56,91133.20389615309
57,91152.66361077149
58,91142.01299908076
59,91117.28817537874
60,91150.00851989059
61,91121.32068598423
62,91160.34412001468
63,91147.83838316672
64,91128.1213531619
65,91117.18613497276
66,91144.84529555979
67,91122.73371461351
68,91130.4314999603
69,91167.54944561332
70,91145.2098976515
71,91121.73350012841
72,91139.72828282128
73,91125.99953805821
74,91111.87944325051
75,91149.20864377447
76,91149.27290054524
77,91050.18848393623
78,91170.54699272603
79,91144.45157291707
80,91135.70619486056
81,91144.5049499993
82,91122.32502442042
83,91144.36018824212
84,91125.21873579019
85,91144.77984664848
86,91113.85583084535
87,91141.45612138454
88,91120.56456015827
89,91137.19694151744
90,91141.95445440323
91,91135.95303942214
92,91129.27196285242
93,91150.92138319266
94,91143.86282358883
95,91158.40062365968
96,91136.98901016626
97,91132.91841747258
98,91143.81669223962
99,91141.60920900517
100,91140.2184871898
101,91150.8407447871
102,91115.60022414906
103,91146.13985199758
104,91133.39618653634
105,91144.22884961948
106,91147.16805791672
107,91154.53969613223
108,91167.51929257117
109,91113.86190121408
110,91122.36608326799
111,91164.67556899521
112,91143.97827629666
113,91135.66918804575
114,91140.01866519533
115,91145.00815963093
116,91142.91194123615
117,91153.81207331855
118,91164.64901527012
119,91119.30159919623
