,0
0,178890.69207120963
1,179687.30279024356
2,179530.57718952504
3,179845.1138636901
4,180144.38842229746
5,179382.36870462363
6,179958.47309303444
7,178860.07873321293
8,180452.00729012047
9,180082.57504969861
10,179842.17175187354
11,180342.0182594446
12,180113.52383069997
13,180551.11764362603
14,180673.18463651103
15,180594.81306011952
16,179325.89714383308
17,179518.22809693427
18,179710.7607819062
19,179885.01407205928
20,180560.60975270916
21,180272.14561587814
22,179992.14778053947
23,180505.03581276824
24,180163.85649056602
25,180631.2932144967
26,180764.75748885737
27,180209.62256676503
28,180620.6698336768
29,180439.21506792016
30,181116.84421074242
31,180382.39804116546
32,179458.48700136086
33,180512.7471552909
34,180419.65422409066
35,179935.06907233445
36,180770.693335835
37,180423.33285231653
38,180423.28733162791
39,180632.8440239452
40,180449.24976669077
41,180487.778166996
42,180238.63507944264
43,180385.1197938282
44,180765.96078102745
45,180610.65058177555
46,180059.11316146608
47,180053.55196100098
48,180411.39851672505
49,180843.65959672138
50,180840.88589043877
51,180911.39204070126
52,180683.92548800376
53,180092.84259923562
54,180696.14206522223
55,180799.30167478797
56,180347.6819533848
57,180346.32750740834
58,180026.54429333925
59,180647.925529087
60,180177.12237482984
61,180911.8589963579
62,180731.84616350243
63,180638.4258718013
64,180672.64214058509
65,180632.90293994392
66,180527.7847339689
67,180748.4766448028
68,180422.34888465176
69,180695.38583466716
70,180864.51818188807
71,181043.57866427302
72,180987.857072865
73,180062.8307527652
74,181072.02440800655
75,180571.52790637422
76,180781.4352562447
77,181005.17244266105
78,179937.503365033
79,180656.54679044057
80,180953.19820817653
81,180314.73274683906
82,179783.43416232453
83,180753.18271964006
84,180848.6430754969
85,180530.63339479372
86,180660.61745183248
87,180690.7239280007
88,181082.3789160057
89,181183.30311858817
90,180846.41302694217
91,181169.65001066777
92,180474.23431441595
93,180539.90140146585
94,181002.48079844425
95,180606.54651114056
96,180791.1209156981
97,180759.24312623907
98,180785.26775242097
99,180435.53637112337
100,181089.58822337165
101,181408.9538177996
102,181343.144728301
103,181456.38570029373
104,180963.7186496629
105,181091.0317049292
106,181102.02109823353
107,181012.2552810593
108,180978.7798903043
109,181422.7493525936
110,181238.04163812698
111,181085.0517658703
112,180355.06205630398
113,181005.7018379801
114,181395.4611064802
115,180931.0883005031
116,181001.48262837948
117,180919.16435006386
118,181301.24665056172
119,180841.77190068853
120,181175.03739913288
121,181329.25421088867
122,181188.86504502315
123,181091.12373052468
124,180588.56340737102
125,181239.20347924624
126,180967.09083352867
127,181000.39091836932
128,181317.10265786853
129,180975.13046603682
130,181209.30194393886
131,180940.54017169596
132,181013.57002943257
133,180792.4407939272
134,181386.13590613325
135,181106.61886804368
136,180517.02753153225
137,180857.11827225168
138,180570.53444095902
139,181188.13292048682
140,181364.2932376302
141,181415.73818939098
142,180691.86096761466
143,180812.82145181368
144,180892.02815355943
145,180887.43598557307
146,180918.79594449073
147,180953.0668294227
148,181250.68051736406
149,181087.44274829698
150,181488.6643450224
151,181132.44364080403
152,181074.9834653509
153,181176.03604192377
154,181169.98728894698
155,181394.9600085829
156,181040.58763817078
157,181366.46731737847
158,181129.3846073177
159,180690.2614196126
160,180885.85556054916
161,181218.71461170315
162,180826.9100770849
163,180844.2724087618
164,181092.75878630756
165,181272.7484245787
166,181215.44200227098
167,181369.80411373833
168,180992.61978609642
169,181163.3732604056
170,181133.6225551765
171,181073.3789503846
172,180747.2807626465
173,180491.86021324716
174,181138.78239527112
175,181000.87297767855
176,181057.14271563792
177,181033.08445243104
178,180769.00324643383
179,180951.5726378412
180,181125.99045695856
181,181209.31851182986
182,181065.91080855927
183,181403.75802902144
184,181137.43321188318
185,181351.65070870638
186,181140.82557834583
187,180945.30910085645
188,180612.09005966343
189,180979.9693101533
190,181064.8447159206
191,180935.45142981433
192,180845.18379463544
193,181128.5643251089
194,181019.3535415287
195,181260.77573555126
196,181192.55725125867
197,180942.72583346922
198,180936.19546292615
199,181207.06396154416
200,181340.47938984178
201,181218.0520563758
202,181413.0304424515
203,181177.931646063
204,181404.52679179516
205,181171.3745961693
206,181147.26561791936
207,180888.383593987
208,181139.7653851816
209,180103.26996237642
210,180752.14135694588
211,181134.65171272706
212,181285.39133148952
213,181207.7549132458
214,181275.76553489745
215,180870.1235701201
216,181295.85178277083
217,181295.75302529024
218,181320.3701915387
219,181263.605991669
220,181137.23810935149
221,181138.32673775614
222,180951.5501655235
223,181289.44338348924
224,181224.22571867928
225,181148.59876992638
226,181195.04489394857
227,181115.06244476486
228,181147.57051446397
229,181138.7768322948
230,181231.30413420658
231,181333.36791963238
232,180593.98388377202
233,181232.03774051648
234,181238.8892958902
235,181273.2631905691
236,181145.99365562922
237,181266.61857450104
238,181133.75369801393
239,180653.31678696373
240,181162.63558924827
241,181151.45510122553
242,181080.63834645975
243,181220.60850481552
244,181187.22809185428
245,181117.03091274845
246,180969.05943992338
247,181141.21839370998
248,181141.55641870454
249,181025.28551058075
250,181185.38022224893
251,181181.5100308394
252,181122.97282139686
253,181372.73261694013
254,181125.43230362886
255,181108.38940691843
256,181367.4897883844
257,181119.68091134142
258,181082.9958933983
259,181143.99953889687
260,180909.28383990645
261,181032.8694119133
262,181087.92869112306
263,181146.86230699104
264,181273.04986778725
265,181139.1447496038
266,180991.80673439358
267,180773.45473805387
268,181127.48157505682
269,181230.84073448737
270,180481.0519564486
271,181067.1501484282
272,180456.2343908801
273,181163.1335877287
274,181162.3215265477
275,180887.42024622436
276,181196.1485927558
277,181081.27204491934
278,180996.8632096677
279,180825.63318984097
280,181134.36486799153
281,181158.86574698085
282,181154.2917025795
283,181022.54323434565
284,181067.65580267986
285,181173.59312530377
286,181059.12538269116
287,181169.59927888995
288,181354.6004284972
289,181154.9613222469
290,181160.70587870796
291,181140.57075930198
292,181195.8225516091
293,180830.90223757096
294,181134.29499738492
295,180974.47307789628
296,181122.34929551615
297,181090.3144480656
298,180977.23584929874
299,180933.39131855185
300,181119.84172355232
301,181080.59303378724
302,181065.04476996162
303,180954.84327984694
304,181124.25851969383
305,181118.49565720558
306,181183.75785241855
307,181164.11057916773
308,181157.91204710383
309,181134.97905949134
310,181146.10122922758
311,181147.93542109337
312,181077.62459734207
313,181187.02690830067
314,181268.3757633957
315,181215.53791495494
316,181267.86487687487
317,181216.58096780037
318,181260.2892077833
319,181297.32331316662
320,181460.3319807736
321,180994.54159368956
322,181206.57408632294
323,181259.33076060642
324,181210.22487523046
325,181152.30602062447
326,180797.57813474696
327,181145.48973587726
328,181207.47716364838
329,181172.75095158236
330,181215.28395605498
331,181163.560225423
332,181171.93039828926
333,181142.28424967124
334,181174.78830235545
335,181220.25516564646
336,181048.19719298277
337,181329.54968093112
338,181149.7404292226
339,181241.6819820127
340,181222.23741567126
341,180986.54435643685
342,181156.16202999905
343,181224.68922038612
344,181195.41045379735
345,181149.3721932679
346,181077.9142766566
347,181148.63313017398
348,181072.99280386954
349,181073.35431908318
350,181145.95738057452
351,181025.60748904166
352,181034.43390998314
353,181150.08899084674
354,181084.99740529028
355,181130.67583434493
356,181158.50756572923
357,181076.89083629812
358,181064.60901111152
359,181100.43710935497
360,181071.8298774945
361,181094.84134989348
362,181121.53992120016
363,181091.65577401
364,181070.5878992213
365,181040.1874965524
366,181029.0449909464
367,181095.34450943294
368,180859.20958627693
369,181321.2205201144
370,181048.8695008757
371,181114.97638212785
372,181063.62492551864
373,181151.7773538453
374,181389.75386227889
375,181074.15824389528
376,181180.68602141773
377,181348.74332952392
378,181103.79821818194
379,181069.24264835077
380,181158.85478640196
381,181084.7918390024
382,180995.78248561884
383,181212.32085570856
384,181134.451030432
385,181175.25265338365
386,181162.60901055942
387,181170.65490086973
388,181154.35625254223
389,181102.97055659548
390,181041.20879538232
391,181148.74819932328
392,180855.26940455
393,180572.95532922112
394,181433.19492282032
395,180972.1972280726
396,181123.38343891138
397,181126.90274883606
398,181128.3053165763
399,181155.05265176218
400,181224.2457271295
401,181090.61718009537
402,181188.34091757447
403,181185.48446589522
404,181261.75743039433
405,181187.69403930652
406,181189.0331914289
407,181116.34066958554
408,181120.14251663754
409,181095.42939837056
410,181195.81711088386
411,181199.27145692776
412,181184.55262169684
413,181136.96634675274
414,181132.52966997618
415,181177.68055030648
416,181070.77009780126
417,180701.33420585163
418,181142.65277536513
419,181160.63255990297
420,181171.6091562421
421,181160.86027658926
422,181121.11105233044
423,181168.68953164143
424,181155.6525864314
425,180965.07646969557
426,181140.23759319945
427,181144.9184277502
428,181139.1635877893
429,181184.26374129066
430,181080.32808496474
431,181077.09218540936
432,181152.27493087226
433,181211.3705164024
434,181234.0605411222
435,181214.14360138707
436,181211.67467313606
437,181229.76150675552
438,181108.60719702634
439,181213.9412340836
440,181110.25332476883
441,181184.2185640682
442,181200.2602642658
443,181179.11287384306
444,181263.9307320267
445,181201.0624319592
446,181230.78849857513
447,181072.115862083
448,181198.62587040322
449,180906.93448596858
450,180847.4356087076
451,180834.68622370975
452,180940.99295017627
453,180873.79026816518
454,181233.2315302114
455,181234.5081953459
456,181235.38173914782
457,181394.45509869754
458,181259.88623753175
459,181218.41601008744
460,181211.27286647554
461,181157.01966058006
462,181228.48198455965
463,181202.07048211806
464,181203.36228150866
465,181220.2402812118
466,181200.1073058621
467,181210.27884642282
468,181193.05496062082
469,181206.23940906124
470,181421.4030172174
471,181161.56858006082
472,181267.72277292327
473,181162.3148436524
474,181216.98154739095
475,181208.99512045181
476,181230.33294904287
477,181227.0533802119
478,181221.08045309535
479,180993.84941169203
480,181232.50658467575
481,181127.70196948448
482,181203.00729685472
483,181201.70333731416
484,181195.70586418745
485,181170.08573556275
486,181234.39903110973
487,181081.84511235612
488,181139.1565343739
489,180874.48973450589
490,181019.38675234249
491,180976.1030847472
492,181039.56835898315
493,180968.39870856403
494,181042.87906629115
495,180929.08867837559
496,181111.6191489539
497,181109.25582007624
498,181093.70039777583
499,180963.2996359795
