,0
460,-241707.74991004216
461,-227327.52961709318
462,-227747.03026073723
463,-227327.52961709318
464,-289380.9424760951
465,-233644.27503514808
466,-234685.15902088006
467,-233293.07543543057
468,-228844.37826912996
469,-242033.58352965908
470,-266984.31360517413
471,-240992.23303439523
472,-243728.3970242375
473,-257702.41499941787
474,-233935.68378651273
475,-281757.66056728817
476,-327955.0319927864
477,-258752.5354710225
478,-304498.05230401346
479,-255105.22415769193
480,-290702.26065727056
481,-305171.9104517529
482,-252267.00522813955
483,-255813.94303204166
484,-284720.00398213573
485,-323299.8219275212
486,-240906.56956018732
487,-252127.51720452742
488,-247318.33127023038
489,-287911.3818411234
490,-245594.30148121537
491,-237805.5406062454
492,-237443.11034493893
493,-295395.1336211281
494,-261944.17695456394
495,-281912.4861745549
496,-230109.08809620468
497,-331975.6391711836
498,-247210.51817171584
499,-231171.5525897584
500,-230342.3086753022
501,-233558.9002829573
502,-231178.9028600216
503,-284030.9892598324
504,-227481.36867664158
505,-244826.42077898388
506,-268944.2375568065
507,-238175.4059782223
508,-255629.76650189952
509,-231738.70357740522
510,-228931.02000182535
511,-229161.0669752055
512,-226448.11798921748
513,-226885.2403013765
514,-272364.72776598565
515,-270647.91250367893
516,-226985.60699907006
517,-230310.58080440844
518,-230026.8190566102
519,-229282.814950328
520,-228910.05370538525
521,-231186.75609665998
522,-228134.69015631956
523,-227193.6255389825
524,-227172.42030060088
525,-227725.52002628165
526,-227047.0615523386
527,-226950.19911801457
528,-226792.3194689452
529,-226663.01911879022
530,-226663.01911879022
531,-229829.215669279
532,-233246.3400563146
533,-227451.98676861607
534,-229842.47929536187
535,-229254.84632240716
536,-229095.4869610335
537,-239815.0763042164
538,-227028.90161590528
539,-240651.48207864087
540,-230532.0639058548
541,-228864.10675421907
542,-226950.19911801457
543,-226950.19911801457
544,-227118.90372632677
545,-226950.19911801457
546,-227524.61033666096
547,-226950.19911801457
548,-226950.19911801457
549,-228532.78305226789
550,-229291.26727646607
551,-246649.91938249124
552,-226950.19911801457
553,-226950.19911801457
554,-228392.7519612052
555,-232084.54759933692
556,-233368.1022421801
557,-228737.11718343076
558,-227391.06608390337
559,-231928.63026997083
560,-240099.1995379916
561,-227330.29577396018
562,-227276.37255296978
563,-227743.81645561318
564,-226968.46379393386
565,-226968.46379393386
566,-227344.86263843402
567,-226968.46379393386
568,-226968.46379393386
569,-226968.46379393386
570,-226968.46379393386
571,-226968.46379393386
572,-232587.06785642
573,-230996.18804178806
574,-232047.88624222358
575,-226968.46379393386
576,-238503.45208631022
577,-231903.80717780595
578,-228063.3838674684
579,-276758.30434024753
580,-228325.32920982136
581,-226968.46379393386
582,-232396.81812236022
583,-226968.46379393386
584,-231276.80543709695
585,-226924.72838018005
586,-229984.17927092809
587,-226968.46379393386
588,-226968.46379393386
589,-229728.45634340643
590,-226968.46379393386
591,-226555.25950855963
592,-238969.0147243239
593,-226968.46379393386
594,-228692.097120126
595,-227072.55944951237
596,-226968.46379393386
597,-229380.7193945854
598,-226993.62993271826
599,-226968.46379393386
600,-226968.46379393386
601,-229757.26518612477
602,-228411.0166371245
603,-227833.59011867238
604,-226968.46379393386
605,-226968.46379393386
606,-226968.46379393386
607,-231430.90219857063
608,-232252.9424927261
609,-232536.72305665436
610,-282961.75695543305
611,-242070.55138692827
612,-232739.8472721114
613,-245519.45065193897
614,-228361.035080488
615,-255176.47348050898
616,-278384.55571080407
