,0
139,185186.16000000003
140,185180.24000000005
141,185177.30000000005
142,185179.06000000003
143,185175.44000000006
144,185169.98000000004
145,185176.04000000004
146,185175.48000000007
147,185184.04
148,185177.88
149,185194.84000000005
150,185184.50000000006
151,185183.32000000004
152,185176.80000000002
153,185189.04000000004
154,185167.84000000003
155,185186.68000000002
156,185184.24000000008
157,185173.04000000007
158,185185.84000000005
159,185178.52000000005
160,185178.84000000005
161,185168.40000000005
162,185182.28
163,185175.60000000003
164,185179.76000000004
165,185173.63999999998
166,185192.96000000002
167,185182.4
168,185179.92000000007
169,185176.86000000002
170,185178.68000000002
171,185182.16000000006
172,185181.84
173,185189.00000000003
174,185180.00000000006
175,185171.6000000001
176,185176.02000000005
177,185178.0
178,185176.80000000008
179,185176.62000000008
180,185174.0
181,185175.60000000012
182,185180.68000000008
183,185193.28
184,185178.40000000005
185,185186.12000000002
186,185181.95999999996
187,185177.19999999998
188,185181.44000000012
189,185182.4
190,185184.40000000002
191,185172.0000000001
192,185176.40000000005
193,185181.44000000003
194,185181.04000000007
195,185180.76000000004
196,185180.68000000005
197,185182.24000000005
198,185180.00000000006
199,185176.40000000005
200,185179.60000000006
201,185190.98000000004
202,185174.40000000008
203,185182.00000000003
204,185184.30000000008
205,185173.3600000001
206,185176.40000000005
207,185176.22000000003
208,185176.40000000002
209,185175.0800000001
210,185171.96
211,185175.60000000003
212,185176.40000000005
213,185184.40000000002
214,185176.40000000008
215,185189.40000000005
216,185170.0000000001
217,185174.0000000001
218,185173.2
219,185175.20000000007
220,185181.08000000005
221,185177.99999999997
222,185182.58000000007
223,185179.48000000004
224,185173.0800000001
225,185174.4000000001
226,185181.08000000007
227,185171.59999999995
228,185176.40000000005
229,185175.88000000003
230,185177.20000000004
231,185176.40000000008
232,185179.08000000002
233,185174.80000000005
234,185168.80000000008
235,185172.4000000001
236,185180.56000000003
237,185177.96000000008
238,185189.08000000007
239,185172.40000000008
240,185180.80000000002
241,185177.58000000005
242,185182.49999999997
243,185178.40000000002
244,185181.03999999995
245,185177.72000000006
246,185183.68000000005
247,185183.2
248,185189.3800000001
249,185182.80000000008
250,185180.8000000001
251,185181.20000000007
252,185174.2200000001
253,185182.40000000002
254,185180.28000000003
255,185180.0000000001
